Step	dt	Time	fbody_x	fbody_y	fbody_z	dy_tip	
365	0.000130586	0.0539007	0	-1.05e+06	0	-1.08052	
366	0.000130509	0.0540313	0	-1.05e+06	0	-1.0836	
367	0.000130434	0.0541618	0	-1.05e+06	0	-1.08667	
368	0.000130358	0.0542922	0	-1.05e+06	0	-1.08974	
369	0.000130266	0.0544226	0	-1.05e+06	0	-1.09282	
370	0.000130173	0.0545528	0	-1.05e+06	0	-1.09589	
371	0.000130081	0.054683	0	-1.05e+06	0	-1.09896	
372	0.000129988	0.0548131	0	-1.05e+06	0	-1.10203	
373	0.000129895	0.0549431	0	-1.05e+06	0	-1.10509	
374	0.000129803	0.055073	0	-1.05e+06	0	-1.10816	
375	0.000129712	0.0552028	0	-1.05e+06	0	-1.11123	
376	0.000129623	0.0553325	0	-1.05e+06	0	-1.1143	
377	0.000129535	0.0554621	0	-1.05e+06	0	-1.11737	
378	0.000129449	0.0555916	0	-1.05e+06	0	-1.12044	
379	0.000129365	0.0557211	0	-1.05e+06	0	-1.12351	
380	0.000129284	0.0558504	0	-1.05e+06	0	-1.12658	
381	0.000129206	0.0559797	0	-1.05e+06	0	-1.12965	
382	0.000129131	0.0561089	0	-1.05e+06	0	-1.13273	
383	0.00012906	0.0562381	0	-1.05e+06	0	-1.1358	
384	0.000128992	0.0563671	0	-1.05e+06	0	-1.13888	
385	0.000128929	0.0564961	0	-1.05e+06	0	-1.14196	
386	0.000128869	0.056625	0	-1.05e+06	0	-1.14504	
387	0.000128814	0.0567539	0	-1.05e+06	0	-1.14812	
388	0.000128763	0.0568827	0	-1.05e+06	0	-1.15121	
389	0.000128716	0.0570115	0	-1.05e+06	0	-1.1543	
390	0.000128674	0.0571402	0	-1.05e+06	0	-1.1574	
391	0.000128637	0.0572689	0	-1.05e+06	0	-1.16049	
392	0.000128604	0.0573975	0	-1.05e+06	0	-1.16359	
393	0.000128576	0.0575261	0	-1.05e+06	0	-1.1667	
394	0.000128551	0.0576547	0	-1.05e+06	0	-1.16981	
395	0.000128532	0.0577832	0	-1.05e+06	0	-1.17292	
396	0.000128516	0.0579118	0	-1.05e+06	0	-1.17604	
397	0.000128504	0.0580403	0	-1.05e+06	0	-1.17917	
398	0.000128496	0.0581688	0	-1.05e+06	0	-1.1823	
399	0.000128491	0.0582973	0	-1.05e+06	0	-1.18544	
400	0.00012849	0.0584258	0	-1.05e+06	0	-1.18858	
401	0.000128492	0.0585543	0	-1.05e+06	0	-1.19173	
402	0.000128496	0.0586828	0	-1.05e+06	0	-1.19488	
403	0.000128503	0.0588113	0	-1.05e+06	0	-1.19804	
404	0.000128511	0.0589398	0	-1.05e+06	0	-1.20121	
405	0.000128522	0.0590683	0	-1.05e+06	0	-1.20438	
406	0.000128534	0.0591968	0	-1.05e+06	0	-1.20757	
407	0.000128546	0.0593253	0	-1.05e+06	0	-1.21076	
408	0.00012856	0.0594539	0	-1.05e+06	0	-1.21395	
409	0.000128568	0.0595824	0	-1.05e+06	0	-1.21716	
410	0.000128572	0.059711	0	-1.05e+06	0	-1.22037	
411	0.000128576	0.0598396	0	-1.05e+06	0	-1.22359	
412	0.000128581	0.0599682	0	-1.05e+06	0	-1.22681	
413	0.000128587	0.0600967	0	-1.05e+06	0	-1.23005	
414	0.000128592	0.0602253	0	-1.05e+06	0	-1.23329	
415	0.000128598	0.0603539	0	-1.05e+06	0	-1.23654	
